timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue,region,cloud_provider,cloud_region
2026-01-27T14:03:31,codecarbon,0b6894f3-d63c-41ac-8529-eae54bdf9a20,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.4337605999971856,9.358084624823885e-06,2.157430763625051e-05,308.0,0.0,20.0,3.699000433309266e-05,0.0,2.397697222214548e-06,3.938770155530721e-05,0.0,United Kingdom,GBR,Windows-11-10.0.26100-SP0,3.12.10,3.2.1,22,Intel(R) Core(TM) Ultra 7 165H,1,1 x NVIDIA RTX 500 Ada Generation Laptop GPU,-1.5158,55.0357,31.43383407592773,machine,0,0,0,0,N,1.0,0.0,england,,
2026-01-27T14:03:36,codecarbon,d6c2aec0-ff32-43d6-b4ce-a08345ea598b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.4398194000023068,9.49431659999888e-06,2.158685269442204e-05,308.0,0.0,20.0,3.752672000018518e-05,0.0,2.434374999999515e-06,3.996109500018469e-05,0.0,United Kingdom,GBR,Windows-11-10.0.26100-SP0,3.12.10,3.2.1,22,Intel(R) Core(TM) Ultra 7 165H,1,1 x NVIDIA RTX 500 Ada Generation Laptop GPU,-1.5158,55.0357,31.43383407592773,machine,0,0,0,0,N,1.0,0.0,england,,
2026-01-27T14:03:40,codecarbon,67180f50-9106-476a-9950-2bb91ff4c678,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.4413793999992776,9.528541744174132e-06,2.1588098004097443e-05,308.0,0.0,20.0,3.766289022219199e-05,0.0,2.44225666665443e-06,4.010514688884642e-05,0.0,United Kingdom,GBR,Windows-11-10.0.26100-SP0,3.12.10,3.2.1,22,Intel(R) Core(TM) Ultra 7 165H,1,1 x NVIDIA RTX 500 Ada Generation Laptop GPU,-1.5158,55.0357,31.43383407592773,machine,0,0,0,0,N,1.0,0.0,england,,
2026-01-27T14:03:45,codecarbon,8d593722-fc61-4c7a-92ac-1112756841ae,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.541009500000655,1.1950085447602543e-05,2.2088494652289983e-05,308.0,7.418786858559306,20.0,4.618817622221589e-05,1.112778668000032e-06,2.996346111103776e-06,5.02973010013197e-05,0.0,United Kingdom,GBR,Windows-11-10.0.26100-SP0,3.12.10,3.2.1,22,Intel(R) Core(TM) Ultra 7 165H,1,1 x NVIDIA RTX 500 Ada Generation Laptop GPU,-1.5158,55.0357,31.43383407592773,machine,0,0,0,0,N,1.0,0.0,england,,
2026-01-27T14:03:49,codecarbon,e329e579-c0a1-4dc6-b52e-e887aba13aa8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.4414302000004682,9.52643005316348e-06,2.1580829886929745e-05,308.0,0.0,20.0,3.765411222227057e-05,0.0,2.4421466666656976e-06,4.0096258888936266e-05,0.0,United Kingdom,GBR,Windows-11-10.0.26100-SP0,3.12.10,3.2.1,22,Intel(R) Core(TM) Ultra 7 165H,1,1 x NVIDIA RTX 500 Ada Generation Laptop GPU,-1.5158,55.0357,31.43383407592773,machine,0,0,0,0,N,1.0,0.0,england,,
2026-01-27T14:03:58,codecarbon,3406c516-f8ff-4356-93a9-6700af5cdaf7,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.4372289000020828,9.435293156684692e-06,2.1579756408233183e-05,308.0,0.0,20.0,3.729400888903911e-05,0.0,2.4186594444472576e-06,3.971266833348637e-05,0.0,United Kingdom,GBR,Windows-11-10.0.26100-SP0,3.12.10,3.2.1,22,Intel(R) Core(TM) Ultra 7 165H,1,1 x NVIDIA RTX 500 Ada Generation Laptop GPU,-1.5158,55.0357,31.43383407592773,machine,0,0,0,0,N,1.0,0.0,england,,
2026-01-27T14:04:02,codecarbon,4ec03f57-a080-4537-b547-cc259116c484,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.4322071999995387,9.332503549278665e-06,2.1592660995209298e-05,308.0,0.0,20.0,3.688720933346404e-05,0.0,2.3928227777812733e-06,3.9280032111245314e-05,0.0,United Kingdom,GBR,Windows-11-10.0.26100-SP0,3.12.10,3.2.1,22,Intel(R) Core(TM) Ultra 7 165H,1,1 x NVIDIA RTX 500 Ada Generation Laptop GPU,-1.5158,55.0357,31.43383407592773,machine,0,0,0,0,N,1.0,0.0,england,,
2026-01-27T14:04:07,codecarbon,8f2d13fc-09a1-4ae8-8124-910e51e69702,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.4390323000006901,9.476036053535347e-06,2.158391547391946e-05,308.0,0.0,20.0,3.745488755563808e-05,0.0,2.429265555555402e-06,3.988415311119348e-05,0.0,United Kingdom,GBR,Windows-11-10.0.26100-SP0,3.12.10,3.2.1,22,Intel(R) Core(TM) Ultra 7 165H,1,1 x NVIDIA RTX 500 Ada Generation Laptop GPU,-1.5158,55.0357,31.43383407592773,machine,0,0,0,0,N,1.0,0.0,england,,
2026-01-27T14:04:11,codecarbon,a455b299-286d-437d-81e5-d6cb210f5d05,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.5603620000001683,1.2367048914438393e-05,2.20697494020556e-05,308.0,7.120200592466543,20.0,4.784205922223918e-05,1.1063897739998184e-06,3.1038300000040584e-06,5.2052278996243055e-05,0.0,United Kingdom,GBR,Windows-11-10.0.26100-SP0,3.12.10,3.2.1,22,Intel(R) Core(TM) Ultra 7 165H,1,1 x NVIDIA RTX 500 Ada Generation Laptop GPU,-1.5158,55.0357,31.43383407592773,machine,0,0,0,0,N,1.0,0.0,england,,
2026-01-27T14:04:15,codecarbon,949db891-292e-4b31-8ab0-e7cfb58d8da3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.4370483999991847,9.431524229543305e-06,2.1580045206802948e-05,308.0,0.0,20.0,3.727919066665588e-05,0.0,2.417614444453244e-06,3.969680511110912e-05,0.0,United Kingdom,GBR,Windows-11-10.0.26100-SP0,3.12.10,3.2.1,22,Intel(R) Core(TM) Ultra 7 165H,1,1 x NVIDIA RTX 500 Ada Generation Laptop GPU,-1.5158,55.0357,31.43383407592773,machine,0,0,0,0,N,1.0,0.0,england,,
2026-01-27T15:09:59,codecarbon,5a9f0082-533d-4cb9-8403-93a571f2dcfc,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.4438603999988117,1.588295344592479e-07,3.578366857229731e-07,308.0,0.0,20.0,3.788206644441137e-05,0.0,2.4570783333223924e-06,4.033914477773376e-05,0.0,Canada,CAN,Windows-11-10.0.26100-SP0,3.12.10,3.2.1,22,Intel(R) Core(TM) Ultra 7 165H,1,1 x NVIDIA RTX 500 Ada Generation Laptop GPU,-71.2,46.8,31.43383407592773,machine,0,0,0,0,N,1.0,0.0,quebec,,
2026-01-27T15:10:04,codecarbon,10000317-4261-4c5f-9c0c-82f248c423ba,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.4329599999982747,9.349403492374329e-06,2.159415071233274e-05,308.0,0.0,20.0,3.695408811097473e-05,0.0,2.397075000004002e-06,3.9351163110978734e-05,0.0,United Kingdom,GBR,Windows-11-10.0.26100-SP0,3.12.10,3.2.1,22,Intel(R) Core(TM) Ultra 7 165H,1,1 x NVIDIA RTX 500 Ada Generation Laptop GPU,-1.5158,55.0357,31.43383407592773,machine,0,0,0,0,N,1.0,0.0,england,,
2026-01-27T15:10:08,codecarbon,3d222974-9207-45d3-af40-c95eb9aac8f6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.4359579000010853,9.412930883972386e-06,2.159137587356245e-05,308.0,0.0,20.0,3.720601499992982e-05,0.0,2.4125316666767404e-06,3.961854666660656e-05,0.0,United Kingdom,GBR,Windows-11-10.0.26100-SP0,3.12.10,3.2.1,22,Intel(R) Core(TM) Ultra 7 165H,1,1 x NVIDIA RTX 500 Ada Generation Laptop GPU,-1.5158,55.0357,31.43383407592773,machine,0,0,0,0,N,1.0,0.0,england,,
2026-01-27T15:10:13,codecarbon,3c593d7c-3b70-42ef-8365-e123171733bb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.7061199999989185,1.5644201866304168e-05,2.215516040662795e-05,308.0,8.30693495281239,20.0,6.030617755551551e-05,1.6269457459999748e-06,3.912525555561944e-06,6.584564885707742e-05,0.0,United Kingdom,GBR,Windows-11-10.0.26100-SP0,3.12.10,3.2.1,22,Intel(R) Core(TM) Ultra 7 165H,1,1 x NVIDIA RTX 500 Ada Generation Laptop GPU,-1.5158,55.0357,31.43383407592773,machine,0,0,0,0,N,1.0,0.0,england,,
2026-01-27T15:10:17,codecarbon,72a16243-0fd6-4795-98d7-40ff63fd03a6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.4358532000005652,9.411890745700498e-06,2.159417607967153e-05,308.0,0.0,20.0,3.720166877760575e-05,0.0,2.412499999991269e-06,3.961416877759702e-05,0.0,United Kingdom,GBR,Windows-11-10.0.26100-SP0,3.12.10,3.2.1,22,Intel(R) Core(TM) Ultra 7 165H,1,1 x NVIDIA RTX 500 Ada Generation Laptop GPU,-1.5158,55.0357,31.43383407592773,machine,0,0,0,0,N,1.0,0.0,england,,
2026-01-27T15:10:25,codecarbon,4fb76f4d-4cfe-4f53-ab4e-a9398aa44435,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.4460755999971297,9.631023357003363e-06,2.159056302802784e-05,308.0,0.0,20.0,3.806754233315588e-05,0.0,2.4689444444447872e-06,4.053648677760066e-05,0.0,United Kingdom,GBR,Windows-11-10.0.26100-SP0,3.12.10,3.2.1,22,Intel(R) Core(TM) Ultra 7 165H,1,1 x NVIDIA RTX 500 Ada Generation Laptop GPU,-1.5158,55.0357,31.43383407592773,machine,0,0,0,0,N,1.0,0.0,england,,
2026-01-27T15:10:29,codecarbon,afd4e22a-ac7b-4f4b-86f6-d3ba5a6a982f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.4360178999995696,9.40784840649951e-06,2.157674812549851e-05,308.0,0.0,20.0,3.718530200001421e-05,0.0,2.41185277777226e-06,3.959715477778648e-05,0.0,United Kingdom,GBR,Windows-11-10.0.26100-SP0,3.12.10,3.2.1,22,Intel(R) Core(TM) Ultra 7 165H,1,1 x NVIDIA RTX 500 Ada Generation Laptop GPU,-1.5158,55.0357,31.43383407592773,machine,0,0,0,0,N,1.0,0.0,england,,
2026-01-27T15:10:33,codecarbon,ccadc505-709a-4057-87d6-df3949940f59,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.4406827000020712,9.514584155989393e-06,2.1590555190718114e-05,308.0,0.0,20.0,3.760729622217089e-05,0.0,2.4391038889007177e-06,4.004640011107161e-05,0.0,United Kingdom,GBR,Windows-11-10.0.26100-SP0,3.12.10,3.2.1,22,Intel(R) Core(TM) Ultra 7 165H,1,1 x NVIDIA RTX 500 Ada Generation Laptop GPU,-1.5158,55.0357,31.43383407592773,machine,0,0,0,0,N,1.0,0.0,england,,
2026-01-27T15:10:38,codecarbon,5e394cbd-c775-4e2a-bb8b-6af032b79c0d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.51245050000216,1.133923442050741e-05,2.2127472644596143e-05,308.0,8.077711994850954,20.0,4.374116755575717e-05,1.1475009179999585e-06,2.8375916666846027e-06,4.772626014044173e-05,0.0,United Kingdom,GBR,Windows-11-10.0.26100-SP0,3.12.10,3.2.1,22,Intel(R) Core(TM) Ultra 7 165H,1,1 x NVIDIA RTX 500 Ada Generation Laptop GPU,-1.5158,55.0357,31.43383407592773,machine,0,0,0,0,N,1.0,0.0,england,,
2026-01-27T15:10:42,codecarbon,2932482b-bb97-4b08-ae79-f71eb0180a3c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.4360549000011815,9.414853850142483e-06,2.1590982810001613e-05,308.0,0.0,20.0,3.721267977772287e-05,0.0,2.4139605555521688e-06,3.962664033327504e-05,0.0,United Kingdom,GBR,Windows-11-10.0.26100-SP0,3.12.10,3.2.1,22,Intel(R) Core(TM) Ultra 7 165H,1,1 x NVIDIA RTX 500 Ada Generation Laptop GPU,-1.5158,55.0357,31.43383407592773,machine,0,0,0,0,N,1.0,0.0,england,,
2026-01-27T15:34:49,codecarbon,c9a27692-c092-4ece-bd75-28548cd7028d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.4333890999987488,9.351459376394236e-06,2.157751400859235e-05,308.0,0.0,20.0,3.696259233321244e-05,0.0,2.397223888894789e-06,3.935981622210723e-05,0.0,United Kingdom,GBR,Windows-11-10.0.26100-SP0,3.12.10,3.2.1,22,Intel(R) Core(TM) Ultra 7 165H,1,1 x NVIDIA RTX 500 Ada Generation Laptop GPU,-1.5158,55.0357,31.43383407592773,machine,0,0,0,0,N,1.0,0.0,england,,
2026-01-27T15:34:53,codecarbon,d0500cbc-e998-4bcc-ae3e-7e23e858f09e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.4300235000009706,9.286884692553732e-06,2.1596226002841168e-05,308.0,0.0,20.0,3.670710633343535e-05,0.0,2.380918333336821e-06,3.908802466677217e-05,0.0,United Kingdom,GBR,Windows-11-10.0.26100-SP0,3.12.10,3.2.1,22,Intel(R) Core(TM) Ultra 7 165H,1,1 x NVIDIA RTX 500 Ada Generation Laptop GPU,-1.5158,55.0357,31.43383407592773,machine,0,0,0,0,N,1.0,0.0,england,,
2026-01-27T15:34:58,codecarbon,6e274117-2e0e-42b8-9c75-8499ab5ce21b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.4269052000017836,9.218777033877175e-06,2.1594436033664287e-05,308.0,0.0,20.0,3.643824800027991e-05,0.0,2.363115000015468e-06,3.8801363000295374e-05,0.0,United Kingdom,GBR,Windows-11-10.0.26100-SP0,3.12.10,3.2.1,22,Intel(R) Core(TM) Ultra 7 165H,1,1 x NVIDIA RTX 500 Ada Generation Laptop GPU,-1.5158,55.0357,31.43383407592773,machine,0,0,0,0,N,1.0,0.0,england,,
